Source.Name,fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount,Year
Sales 2014.csv,1,4,6,Germany;Dresden,2/1/2014,145,0.954,0.55,2014
sales 2015.csv,15521,9,7,Germany;Frankfurt,9/4/2015,114,0.969,0.55,2015
sales 2015.csv,15522,9,6,Germany;Dresden,9/4/2015,112,0.969,0.55,2015
sales 2015.csv,15523,5,7,Germany;Frankfurt,9/4/2015,106,0.969,0.55,2015
sales 2015.csv,15524,3,5,Germany;Berlin,9/4/2015,105,0.969,0.55,2015
sales 2015.csv,15525,9,4,Germany;Frankfurt,9/4/2015,104,0.969,0.55,2015
sales 2015.csv,15526,1,7,Germany;Frankfurt,9/4/2015,95,0.969,0.4,2015
sales 2015.csv,15527,6,5,Germany;Berlin,9/4/2015,94,0.969,0.4,2015
sales 2015.csv,15528,5,7,Germany;Frankfurt,9/4/2015,94,0.969,0.4,2015
sales 2015.csv,15529,11,6,Germany;Dresden,9/4/2015,92,0.969,0.4,2015
sales 2015.csv,15530,2,1,Czech republic;Prague,9/4/2015,83,0.969,0.4,2015
sales 2015.csv,15531,5,7,Germany;Frankfurt,9/4/2015,79,0.969,0.4,2015
sales 2015.csv,15532,4,6,Germany;Dresden,9/4/2015,78,0.969,0.4,2015
sales 2015.csv,15533,4,3,Czech republic;Brno,9/4/2015,77,0.969,0.4,2015
sales 2015.csv,15534,1,1,Czech republic;Prague,9/4/2015,71,0.969,0.15,2015
sales 2015.csv,15535,8,4,Germany;Frankfurt,9/4/2015,69,0.969,0.15,2015
sales 2015.csv,15536,10,7,Germany;Frankfurt,9/4/2015,68,0.969,0.15,2015
sales 2015.csv,15537,9,5,Germany;Berlin,9/4/2015,66,0.969,0.15,2015
sales 2015.csv,15538,8,7,Germany;Frankfurt,9/4/2015,64,0.969,0.15,2015
sales 2015.csv,15539,11,7,Germany;Frankfurt,9/4/2015,58,0.969,0.15,2015
sales 2015.csv,15540,8,3,Czech republic;Ostrava,9/4/2015,58,0.969,0.15,2015
sales 2015.csv,15541,8,1,Czech republic;Prague,9/4/2015,57,0.969,0.15,2015
sales 2015.csv,15542,6,4,Germany;Frankfurt,9/4/2015,48,0.969,0.15,2015
sales 2015.csv,15543,9,1,Czech republic;Prague,9/4/2015,40,0.969,0.15,2015
sales 2015.csv,15544,8,7,Germany;Frankfurt,9/4/2015,39,0.969,0.15,2015
sales 2015.csv,15545,6,5,Germany;Berlin,9/4/2015,26,0.969,0.15,2015
sales 2015.csv,15546,11,2,Denmark;Copenhagen,9/4/2015,22,0.969,0.01,2015
sales 2015.csv,15547,2,7,Germany;Frankfurt,9/4/2015,14,0.969,0.01,2015
sales 2015.csv,15548,1,5,Germany;Berlin,9/4/2015,13,0.969,0.01,2015
sales 2015.csv,15549,7,1,Czech republic;Prague,9/4/2015,12,0.969,0.01,2015
sales 2015.csv,15550,9,6,Germany;Dresden,9/4/2015,5,0.969,0,2015
sales 2015.csv,15551,7,2,Denmark;Copenhagen,9/4/2015,2,0.969,0,2015
sales 2015.csv,15552,1,4,Germany;Frankfurt,10/4/2015,147,0.962,0.55,2015
sales 2015.csv,15553,5,6,Germany;Dresden,10/4/2015,146,0.962,0.55,2015
sales 2015.csv,15554,3,7,Germany;Frankfurt,10/4/2015,142,0.962,0.55,2015
sales 2015.csv,15555,6,5,Germany;Berlin,10/4/2015,140,0.962,0.55,2015
sales 2015.csv,15556,1,4,Germany;Frankfurt,10/4/2015,138,0.962,0.55,2015
sales 2015.csv,15557,7,6,Germany;Dresden,10/4/2015,136,0.962,0.55,2015
sales 2015.csv,15558,8,6,Germany;Dresden,10/4/2015,135,0.962,0.55,2015
sales 2015.csv,15559,5,5,Germany;Berlin,10/4/2015,134,0.962,0.55,2015
sales 2015.csv,15560,10,1,Czech republic;Prague,10/4/2015,134,0.962,0.55,2015
sales 2015.csv,15561,4,7,Germany;Frankfurt,10/4/2015,128,0.962,0.55,2015
sales 2015.csv,15562,11,4,Germany;Frankfurt,10/4/2015,124,0.962,0.55,2015
sales 2015.csv,15563,3,7,Germany;Frankfurt,10/4/2015,123,0.962,0.55,2015
sales 2015.csv,15564,4,6,Germany;Dresden,10/4/2015,121,0.962,0.55,2015
sales 2015.csv,15565,11,5,Germany;Berlin,10/4/2015,118,0.962,0.55,2015
sales 2015.csv,15566,9,5,Germany;Berlin,10/4/2015,115,0.962,0.55,2015
sales 2015.csv,15567,6,4,Germany;Frankfurt,10/4/2015,112,0.962,0.55,2015
sales 2015.csv,15568,7,5,Germany;Berlin,10/4/2015,110,0.962,0.55,2015
sales 2015.csv,15569,6,7,Germany;Frankfurt,10/4/2015,108,0.962,0.55,2015
sales 2015.csv,15570,8,6,Germany;Dresden,10/4/2015,106,0.962,0.55,2015
sales 2015.csv,15571,8,1,Czech republic;Prague,10/4/2015,96,0.962,0.4,2015
sales 2015.csv,15572,1,5,Germany;Berlin,10/4/2015,92,0.962,0.4,2015
sales 2015.csv,15573,10,7,Germany;Frankfurt,10/4/2015,83,0.962,0.4,2015
sales 2015.csv,15574,4,2,Denmark;Copenhagen,10/4/2015,75,0.962,0.15,2015
sales 2015.csv,15575,10,4,Germany;Frankfurt,10/4/2015,74,0.962,0.15,2015
sales 2015.csv,15576,4,6,Germany;Dresden,10/4/2015,72,0.962,0.15,2015
sales 2015.csv,15577,11,3,Czech republic;Ostrava,10/4/2015,72,0.962,0.15,2015
sales 2015.csv,15578,7,1,Czech republic;Prague,10/4/2015,66,0.962,0.15,2015
sales 2015.csv,15579,5,5,Germany;Berlin,10/4/2015,63,0.962,0.15,2015
sales 2015.csv,15580,2,7,Germany;Frankfurt,10/4/2015,59,0.962,0.15,2015
sales 2015.csv,15581,8,5,Germany;Berlin,10/4/2015,58,0.962,0.15,2015
sales 2015.csv,15582,1,6,Germany;Dresden,10/4/2015,51,0.962,0.15,2015
sales 2015.csv,15583,8,2,Denmark;Copenhagen,10/4/2015,50,0.962,0.15,2015
sales 2015.csv,15584,7,2,Denmark;Copenhagen,10/4/2015,43,0.962,0.15,2015
sales 2015.csv,15585,5,5,Germany;Berlin,10/4/2015,42,0.962,0.15,2015
sales 2015.csv,15586,7,4,Germany;Frankfurt,10/4/2015,36,0.962,0.15,2015
sales 2015.csv,15587,11,7,Germany;Frankfurt,10/4/2015,35,0.962,0.15,2015
sales 2015.csv,15588,6,5,Germany;Berlin,10/4/2015,35,0.962,0.15,2015
sales 2015.csv,15589,10,6,Germany;Dresden,10/4/2015,33,0.962,0.15,2015
sales 2015.csv,15590,9,4,Germany;Frankfurt,10/4/2015,30,0.962,0.15,2015
sales 2015.csv,15591,2,5,Germany;Berlin,10/4/2015,24,0.962,0.01,2015
sales 2015.csv,15592,10,7,Germany;Frankfurt,10/4/2015,20,0.962,0.01,2015
sales 2015.csv,15593,9,4,Germany;Frankfurt,10/4/2015,18,0.962,0.01,2015
sales 2015.csv,15594,5,7,Germany;Frankfurt,10/4/2015,15,0.962,0.01,2015
sales 2015.csv,15595,2,2,Denmark;Copenhagen,,149,0.966,0.55,2015
sales 2015.csv,15596,10,3,Czech republic;Ostrava,,149,0.966,0.55,2015
sales 2015.csv,15597,10,1,Czech republic;Prague,,148,0.966,0.55,2015
sales 2015.csv,15598,11,5,Germany;Berlin,,147,0.966,0.55,2015
sales 2015.csv,15599,3,4,Germany;Frankfurt,,139,0.966,0.55,2015
sales 2015.csv,15600,4,1,Czech republic;Prague,,139,0.966,0.55,2015
sales 2015.csv,15601,1,6,Germany;Dresden,,137,0.966,0.55,2015
sales 2015.csv,15602,6,7,Germany;Frankfurt,,132,0.966,0.55,2015
sales 2015.csv,15603,1,2,Denmark;Copenhagen,,130,0.966,0.55,2015
sales 2015.csv,15604,9,5,Germany;Berlin,,130,0.966,0.55,2015
sales 2015.csv,15605,8,5,Germany;Berlin,,129,0.966,0.55,2015
sales 2015.csv,15606,1,5,Germany;Berlin,,126,0.966,0.55,2015
sales 2015.csv,15607,7,2,Denmark;Copenhagen,,126,0.966,0.55,2015
sales 2015.csv,15608,10,3,Czech republic;Ostrava,,125,0.966,0.55,2015
sales 2015.csv,15609,6,6,Germany;Dresden,,124,0.966,0.55,2015
sales 2015.csv,15610,7,5,Germany;Berlin,,122,0.966,0.55,2015
sales 2015.csv,15611,11,2,Denmark;Copenhagen,,118,0.966,0.55,2015
sales 2015.csv,15612,9,2,Denmark;Copenhagen,,111,0.966,0.55,2015
sales 2015.csv,15613,6,7,Germany;Frankfurt,,110,0.966,0.55,2015
sales 2015.csv,15614,10,5,Germany;Berlin,,109,0.966,0.55,2015
sales 2015.csv,15615,9,5,Germany;Berlin,,108,0.966,0.55,2015
sales 2015.csv,15616,1,7,Germany;Frankfurt,,103,0.966,0.55,2015
sales 2015.csv,15617,6,7,Germany;Frankfurt,,100,0.966,0.55,2015
sales 2015.csv,15618,2,7,Germany;Frankfurt,,99,0.966,0.4,2015
sales 2015.csv,15619,11,2,Denmark;Copenhagen,,90,0.966,0.4,2015
sales 2015.csv,15620,9,1,Czech republic;Prague,,88,0.966,0.4,2015
sales 2015.csv,15621,11,6,Germany;Dresden,,86,0.966,0.4,2015
sales 2015.csv,15622,10,7,Germany;Frankfurt,,85,0.966,0.4,2015
sales 2015.csv,15623,10,5,Germany;Berlin,,80,0.966,0.4,2015
sales 2015.csv,15624,1,5,Germany;Berlin,,76,0.966,0.4,2015
sales 2015.csv,15625,4,5,Germany;Berlin,,73,0.966,0.15,2015
sales 2015.csv,15626,5,5,Germany;Berlin,,70,0.966,0.15,2015
sales 2015.csv,15627,6,5,Germany;Berlin,,70,0.966,0.15,2015
sales 2015.csv,15628,7,5,Germany;Berlin,,64,0.966,0.15,2015
sales 2015.csv,15629,8,5,Germany;Berlin,,64,0.966,0.15,2015
sales 2015.csv,15630,8,5,Germany;Berlin,,57,0.966,0.15,2015
sales 2015.csv,15631,9,7,Germany;Frankfurt,,57,0.966,0.15,2015
sales 2015.csv,15632,10,5,Germany;Berlin,,51,0.966,0.15,2015
sales 2015.csv,15633,5,1,Czech republic;Prague,,50,0.966,0.15,2015
sales 2015.csv,15634,7,7,Germany;Frankfurt,,49,0.966,0.15,2015
sales 2015.csv,15635,4,6,Germany;Dresden,,46,0.966,0.15,2015
sales 2015.csv,15636,6,6,Germany;Dresden,,45,0.966,0.15,2015
sales 2015.csv,15637,3,5,Germany;Berlin,,44,0.966,0.15,2015
sales 2015.csv,15638,3,7,Germany;Frankfurt,,34,0.966,0.15,2015
sales 2015.csv,15639,6,7,Germany;Frankfurt,,27,0.966,0.15,2015
sales 2015.csv,15640,4,3,Czech republic;Brno,,22,0.966,0.01,2015
sales 2015.csv,15641,2,7,Germany;Frankfurt,,20,0.966,0.01,2015
sales 2015.csv,15642,11,4,Germany;Frankfurt,,16,0.966,0.01,2015
sales 2015.csv,15643,11,5,Germany;Berlin,,15,0.966,0.01,2015
sales 2015.csv,15644,4,3,Czech republic;Brno,,15,0.966,0.01,2015
sales 2015.csv,15645,6,5,Germany;Berlin,,12,0.966,0.01,2015
sales 2015.csv,15646,9,5,Germany;Berlin,,11,0.966,0.01,2015
sales 2015.csv,15647,11,6,Germany;Dresden,,9,0.966,0,2015
sales 2015.csv,15648,1,6,Germany;Dresden,,8,0.966,0,2015
sales 2015.csv,15649,6,7,Germany;Frankfurt,,7,0.966,0,2015
sales 2015.csv,15650,7,7,Germany;Frankfurt,,4,0.966,0,2015
sales 2015.csv,15651,11,6,Germany;Dresden,,149,0.962,0.55,2015
sales 2015.csv,15652,1,5,Germany;Berlin,,147,0.962,0.55,2015
sales 2015.csv,15653,7,5,Germany;Berlin,,137,0.962,0.55,2015
sales 2015.csv,15654,5,7,Germany;Frankfurt,,133,0.962,0.55,2015
sales 2015.csv,15655,1,7,Germany;Frankfurt,,133,0.962,0.55,2015
sales 2015.csv,15656,6,7,Germany;Frankfurt,,133,0.962,0.55,2015
sales 2015.csv,15657,11,7,Germany;Frankfurt,,132,0.962,0.55,2015
sales 2015.csv,15658,11,3,Czech republic;Ostrava,,128,0.962,0.55,2015
sales 2015.csv,15659,9,7,Germany;Frankfurt,,125,0.962,0.55,2015
sales 2015.csv,15660,6,3,Czech republic;Brno,,103,0.962,0.55,2015
sales 2015.csv,15661,1,4,Germany;Frankfurt,,89,0.962,0.4,2015
sales 2015.csv,15662,7,1,Czech republic;Prague,,73,0.962,0.15,2015
sales 2015.csv,15663,10,1,Czech republic;Prague,,66,0.962,0.15,2015
sales 2015.csv,15664,6,5,Germany;Berlin,,57,0.962,0.15,2015
sales 2015.csv,15665,3,7,Germany;Frankfurt,,48,0.962,0.15,2015
sales 2015.csv,15666,7,5,Germany;Berlin,,46,0.962,0.15,2015
sales 2015.csv,15667,4,5,Germany;Berlin,,40,0.962,0.15,2015
sales 2015.csv,15668,9,5,Germany;Berlin,,40,0.962,0.15,2015
sales 2015.csv,15669,8,5,Germany;Berlin,,25,0.962,0.01,2015
sales 2015.csv,15670,1,7,Germany;Frankfurt,,24,0.962,0.01,2015
sales 2015.csv,15671,1,7,Germany;Frankfurt,,20,0.962,0.01,2015
sales 2015.csv,15672,10,3,Czech republic;Ostrava,,18,0.962,0.01,2015
sales 2015.csv,15673,1,5,Germany;Berlin,,6,0.962,0,2015
sales 2015.csv,15674,3,5,Germany;Berlin,,3,0.962,0,2015
sales 2015.csv,15675,3,5,Germany;Berlin,,2,0.962,0,2015
sales 2015.csv,15676,7,1,Czech republic;Prague,,147,0.961,0.55,2015
sales 2015.csv,15677,3,7,Germany;Frankfurt,,145,0.961,0.55,2015
sales 2015.csv,15678,9,5,Germany;Berlin,,143,0.961,0.55,2015
sales 2015.csv,15679,6,3,Czech republic;Brno,,142,0.961,0.55,2015
sales 2015.csv,15680,7,5,Germany;Berlin,,139,0.961,0.55,2015
sales 2015.csv,15681,8,5,Germany;Berlin,,138,0.961,0.55,2015
sales 2015.csv,15682,9,5,Germany;Berlin,,134,0.961,0.55,2015
sales 2015.csv,15683,11,7,Germany;Frankfurt,,133,0.961,0.55,2015
sales 2015.csv,15684,8,4,Germany;Frankfurt,,131,0.961,0.55,2015
sales 2015.csv,15685,2,3,Czech republic;Brno,,122,0.961,0.55,2015
sales 2015.csv,15686,8,2,Denmark;Copenhagen,,122,0.961,0.55,2015
sales 2015.csv,15687,10,1,Czech republic;Prague,,121,0.961,0.55,2015
sales 2015.csv,15688,11,1,Czech republic;Prague,,121,0.961,0.55,2015
sales 2015.csv,15689,4,3,Czech republic;Brno,,113,0.961,0.55,2015
sales 2015.csv,15690,11,5,Germany;Berlin,,112,0.961,0.55,2015
sales 2015.csv,15691,2,7,Germany;Frankfurt,,110,0.961,0.55,2015
sales 2015.csv,15692,10,2,Denmark;Copenhagen,,109,0.961,0.55,2015
sales 2015.csv,15693,5,7,Germany;Frankfurt,,100,0.961,0.55,2015
sales 2015.csv,15694,8,5,Germany;Berlin,,97,0.961,0.4,2015
sales 2015.csv,15695,9,5,Germany;Berlin,,96,0.961,0.4,2015
sales 2015.csv,15696,6,5,Germany;Berlin,,95,0.961,0.4,2015
sales 2015.csv,15697,10,4,Germany;Frankfurt,,93,0.961,0.4,2015
sales 2015.csv,15698,1,5,Germany;Berlin,,90,0.961,0.4,2015
sales 2015.csv,15699,1,5,Germany;Berlin,,80,0.961,0.4,2015
sales 2015.csv,15700,11,5,Germany;Berlin,,79,0.961,0.4,2015
sales 2015.csv,15701,8,5,Germany;Berlin,,72,0.961,0.15,2015
sales 2015.csv,15702,8,1,Czech republic;Prague,,70,0.961,0.15,2015
sales 2015.csv,15703,3,4,Germany;Frankfurt,,69,0.961,0.15,2015
sales 2015.csv,15704,7,5,Germany;Berlin,,68,0.961,0.15,2015
sales 2015.csv,15705,7,5,Germany;Berlin,,67,0.961,0.15,2015
sales 2015.csv,15706,2,3,Czech republic;Brno,,67,0.961,0.15,2015
sales 2015.csv,15707,9,5,Germany;Berlin,,61,0.961,0.15,2015
sales 2015.csv,15708,11,4,Germany;Frankfurt,,60,0.961,0.15,2015
sales 2015.csv,15709,3,1,Czech republic;Prague,,55,0.961,0.15,2015
sales 2015.csv,15710,11,2,Denmark;Copenhagen,,51,0.961,0.15,2015
sales 2015.csv,15711,7,5,Germany;Berlin,,51,0.961,0.15,2015
sales 2015.csv,15712,11,1,Czech republic;Prague,,46,0.961,0.15,2015
sales 2015.csv,15713,3,5,Germany;Berlin,,39,0.961,0.15,2015
sales 2015.csv,15714,7,5,Germany;Berlin,,39,0.961,0.15,2015
sales 2015.csv,15715,2,6,Germany;Dresden,,34,0.961,0.15,2015
sales 2015.csv,15716,4,4,Germany;Frankfurt,,32,0.961,0.15,2015
sales 2015.csv,15717,8,5,Germany;Berlin,,32,0.961,0.15,2015
sales 2015.csv,15718,8,5,Germany;Berlin,,30,0.961,0.15,2015
sales 2015.csv,15719,2,1,Czech republic;Prague,,28,0.961,0.15,2015
sales 2015.csv,15720,1,7,Germany;Frankfurt,,27,0.961,0.15,2015
sales 2015.csv,15721,2,7,Germany;Frankfurt,,27,0.961,0.15,2015
sales 2015.csv,15722,5,5,Germany;Berlin,,26,0.961,0.15,2015
sales 2015.csv,15723,1,7,Germany;Frankfurt,,26,0.961,0.15,2015
sales 2015.csv,15724,10,2,Denmark;Copenhagen,,13,0.961,0.01,2015
sales 2015.csv,15725,11,7,Germany;Frankfurt,,9,0.961,0,2015
sales 2015.csv,15726,8,7,Germany;Frankfurt,,7,0.961,0,2015
sales 2015.csv,15727,2,1,Czech republic;Prague,,4,0.961,0,2015
sales 2015.csv,15728,10,2,Denmark;Copenhagen,,1,0.961,0,2015
sales 2015.csv,15729,8,7,Germany;Frankfurt,,150,0.96,0.55,2015
sales 2015.csv,15730,6,1,Czech republic;Prague,,148,0.96,0.55,2015
sales 2015.csv,15731,11,2,Denmark;Copenhagen,,142,0.96,0.55,2015
sales 2015.csv,15732,11,2,Denmark;Copenhagen,,141,0.96,0.55,2015
sales 2015.csv,15733,4,7,Germany;Frankfurt,,138,0.96,0.55,2015
sales 2015.csv,15734,8,6,Germany;Dresden,,138,0.96,0.55,2015
sales 2015.csv,15735,4,6,Germany;Dresden,,132,0.96,0.55,2015
sales 2015.csv,15736,9,6,Germany;Dresden,,128,0.96,0.55,2015
sales 2015.csv,15737,2,2,Denmark;Copenhagen,,126,0.96,0.55,2015
sales 2015.csv,15738,11,3,Czech republic;Ostrava,,125,0.96,0.55,2015
sales 2015.csv,15739,3,5,Germany;Berlin,,109,0.96,0.55,2015
sales 2015.csv,15740,9,1,Czech republic;Prague,,108,0.96,0.55,2015
sales 2015.csv,15741,6,2,Denmark;Copenhagen,,106,0.96,0.55,2015
sales 2015.csv,15742,4,5,Germany;Berlin,,104,0.96,0.55,2015
sales 2015.csv,15743,10,5,Germany;Berlin,,103,0.96,0.55,2015
sales 2015.csv,15744,5,5,Germany;Berlin,,103,0.96,0.55,2015
sales 2015.csv,15745,7,4,Germany;Frankfurt,,98,0.96,0.4,2015
sales 2015.csv,15746,2,6,Germany;Dresden,,83,0.96,0.4,2015
sales 2015.csv,15747,5,7,Germany;Frankfurt,,80,0.96,0.4,2015
sales 2015.csv,15748,11,1,Czech republic;Prague,,80,0.96,0.4,2015
sales 2015.csv,15749,11,5,Germany;Berlin,,77,0.96,0.4,2015
sales 2015.csv,15750,5,5,Germany;Berlin,,74,0.96,0.15,2015
sales 2015.csv,15751,9,3,Czech republic;Ostrava,,71,0.96,0.15,2015
sales 2015.csv,15752,3,5,Germany;Berlin,,70,0.96,0.15,2015
sales 2015.csv,15753,7,3,Czech republic;Ostrava,,64,0.96,0.15,2015
sales 2015.csv,15754,4,3,Czech republic;Brno,,57,0.96,0.15,2015
sales 2015.csv,15755,8,2,Denmark;Copenhagen,,57,0.96,0.15,2015
sales 2015.csv,15756,10,5,Germany;Berlin,,54,0.96,0.15,2015
sales 2015.csv,15757,4,2,Denmark;Copenhagen,,53,0.96,0.15,2015
sales 2015.csv,15758,6,3,Czech republic;Brno,,53,0.96,0.15,2015
sales 2015.csv,15759,10,7,Germany;Frankfurt,,52,0.96,0.15,2015
sales 2015.csv,15760,2,7,Germany;Frankfurt,,52,0.96,0.15,2015
sales 2015.csv,15761,3,2,Denmark;Copenhagen,,51,0.96,0.15,2015
sales 2015.csv,15762,1,5,Germany;Berlin,,49,0.96,0.15,2015
sales 2015.csv,15763,3,3,Czech republic;Brno,,46,0.96,0.15,2015
sales 2015.csv,15764,3,2,Denmark;Copenhagen,,42,0.96,0.15,2015
sales 2015.csv,15765,2,6,Germany;Dresden,,42,0.96,0.15,2015
sales 2015.csv,15766,3,5,Germany;Berlin,,41,0.96,0.15,2015
sales 2015.csv,15767,11,7,Germany;Frankfurt,,37,0.96,0.15,2015
sales 2015.csv,15768,3,5,Germany;Berlin,,36,0.96,0.15,2015
sales 2015.csv,15769,8,4,Germany;Frankfurt,,34,0.96,0.15,2015
sales 2015.csv,15770,2,3,Czech republic;Brno,,30,0.96,0.15,2015
sales 2015.csv,15771,11,5,Germany;Berlin,,30,0.96,0.15,2015
sales 2015.csv,15772,10,5,Germany;Berlin,,29,0.96,0.15,2015
sales 2015.csv,15773,9,1,Czech republic;Prague,,27,0.96,0.15,2015
sales 2015.csv,15774,4,5,Germany;Berlin,,26,0.96,0.15,2015
sales 2015.csv,15775,7,3,Czech republic;Ostrava,,22,0.96,0.01,2015
sales 2015.csv,15776,6,7,Germany;Frankfurt,,18,0.96,0.01,2015
sales 2015.csv,15777,11,5,Germany;Berlin,,13,0.96,0.01,2015
sales 2015.csv,15778,4,7,Germany;Frankfurt,,13,0.96,0.01,2015
sales 2015.csv,15779,2,7,Germany;Frankfurt,,11,0.96,0.01,2015
sales 2015.csv,15780,1,5,Germany;Berlin,,6,0.96,0,2015
sales 2015.csv,15781,10,1,Czech republic;Prague,,5,0.96,0,2015
sales 2015.csv,15782,3,5,Germany;Berlin,,4,0.96,0,2015
sales 2015.csv,15783,1,5,Germany;Berlin,,1,0.96,0,2015
sales 2015.csv,15784,4,7,Germany;Frankfurt,,147,0.97,0.55,2015
sales 2015.csv,15785,1,5,Germany;Berlin,,146,0.97,0.55,2015
sales 2015.csv,15786,8,5,Germany;Berlin,,141,0.97,0.55,2015
sales 2015.csv,15787,11,2,Denmark;Copenhagen,,140,0.97,0.55,2015
sales 2015.csv,15788,4,1,Czech republic;Prague,,137,0.97,0.55,2015
sales 2015.csv,15789,1,5,Germany;Berlin,,137,0.97,0.55,2015
sales 2015.csv,15790,9,5,Germany;Berlin,,134,0.97,0.55,2015
sales 2015.csv,15791,2,5,Germany;Berlin,,132,0.97,0.55,2015
sales 2015.csv,15792,8,7,Germany;Frankfurt,,129,0.97,0.55,2015
sales 2015.csv,15793,3,7,Germany;Frankfurt,,122,0.97,0.55,2015
sales 2015.csv,15794,8,2,Denmark;Copenhagen,,118,0.97,0.55,2015
sales 2015.csv,15795,5,7,Germany;Frankfurt,,115,0.97,0.55,2015
sales 2015.csv,15796,8,5,Germany;Berlin,,113,0.97,0.55,2015
sales 2015.csv,15797,10,5,Germany;Berlin,,108,0.97,0.55,2015
sales 2015.csv,15798,10,3,Czech republic;Ostrava,,106,0.97,0.55,2015
sales 2015.csv,15799,8,7,Germany;Frankfurt,,106,0.97,0.55,2015
sales 2015.csv,15800,7,7,Germany;Frankfurt,,101,0.97,0.55,2015
sales 2015.csv,15801,11,5,Germany;Berlin,,100,0.97,0.55,2015
sales 2015.csv,15802,10,5,Germany;Berlin,,100,0.97,0.55,2015
sales 2015.csv,15803,7,7,Germany;Frankfurt,,96,0.97,0.4,2015
sales 2015.csv,15804,8,5,Germany;Berlin,,87,0.97,0.4,2015
sales 2015.csv,15805,5,4,Germany;Frankfurt,,84,0.97,0.4,2015
sales 2015.csv,15806,4,6,Germany;Dresden,,81,0.97,0.4,2015
sales 2015.csv,15807,10,4,Germany;Frankfurt,,77,0.97,0.4,2015
sales 2015.csv,15808,11,4,Germany;Frankfurt,,75,0.97,0.15,2015
sales 2015.csv,15809,6,5,Germany;Berlin,,72,0.97,0.15,2015
sales 2015.csv,15810,1,4,Germany;Frankfurt,,70,0.97,0.15,2015
sales 2015.csv,15811,2,7,Germany;Frankfurt,,69,0.97,0.15,2015
sales 2015.csv,15812,10,6,Germany;Dresden,,69,0.97,0.15,2015
sales 2015.csv,15813,10,5,Germany;Berlin,,68,0.97,0.15,2015
sales 2015.csv,15814,5,2,Denmark;Copenhagen,,62,0.97,0.15,2015
sales 2015.csv,15815,6,1,Czech republic;Prague,,59,0.97,0.15,2015
sales 2015.csv,15816,8,7,Germany;Frankfurt,,59,0.97,0.15,2015
sales 2015.csv,15817,10,5,Germany;Berlin,,58,0.97,0.15,2015
sales 2015.csv,15818,5,1,Czech republic;Prague,,57,0.97,0.15,2015
sales 2015.csv,15819,2,5,Germany;Berlin,,48,0.97,0.15,2015
sales 2015.csv,15820,11,5,Germany;Berlin,,48,0.97,0.15,2015
sales 2015.csv,15821,1,3,Czech republic;Brno,,45,0.97,0.15,2015
sales 2015.csv,15822,7,5,Germany;Berlin,,45,0.97,0.15,2015
sales 2015.csv,15823,11,6,Germany;Dresden,,43,0.97,0.15,2015
sales 2015.csv,15824,4,5,Germany;Berlin,,42,0.97,0.15,2015
sales 2015.csv,15825,5,5,Germany;Berlin,,41,0.97,0.15,2015
sales 2015.csv,15826,6,7,Germany;Frankfurt,,40,0.97,0.15,2015
sales 2015.csv,15827,2,5,Germany;Berlin,,38,0.97,0.15,2015
sales 2015.csv,15828,5,3,Czech republic;Brno,,34,0.97,0.15,2015
sales 2015.csv,15829,11,2,Denmark;Copenhagen,,22,0.97,0.01,2015
sales 2015.csv,15830,4,7,Germany;Frankfurt,,17,0.97,0.01,2015
sales 2015.csv,15831,4,5,Germany;Berlin,,14,0.97,0.01,2015
sales 2015.csv,15832,11,1,Czech republic;Prague,,12,0.97,0.01,2015
sales 2015.csv,15833,8,7,Germany;Frankfurt,,11,0.97,0.01,2015
sales 2015.csv,15834,4,1,Czech republic;Prague,,9,0.97,0,2015
sales 2015.csv,15835,6,1,Czech republic;Prague,,8,0.97,0,2015
sales 2015.csv,15836,4,6,Germany;Dresden,,8,0.97,0,2015
sales 2015.csv,15837,5,5,Germany;Berlin,,5,0.97,0,2015
sales 2015.csv,15838,7,7,Germany;Frankfurt,,5,0.97,0,2015
sales 2015.csv,15839,1,7,Germany;Frankfurt,,2,0.97,0,2015
sales 2015.csv,15840,7,4,Germany;Frankfurt,,149,0.972,0.55,2015
sales 2015.csv,15841,1,5,Germany;Berlin,,145,0.972,0.55,2015
sales 2015.csv,15842,9,7,Germany;Frankfurt,,139,0.972,0.55,2015
sales 2015.csv,15843,5,1,Czech republic;Prague,,135,0.972,0.55,2015
sales 2015.csv,15844,4,2,Denmark;Copenhagen,,134,0.972,0.55,2015
sales 2015.csv,15845,7,5,Germany;Berlin,,132,0.972,0.55,2015
sales 2015.csv,15846,2,5,Germany;Berlin,,129,0.972,0.55,2015
sales 2015.csv,15847,11,5,Germany;Berlin,,128,0.972,0.55,2015
sales 2015.csv,15848,5,4,Germany;Frankfurt,,125,0.972,0.55,2015
sales 2015.csv,15849,7,1,Czech republic;Prague,,118,0.972,0.55,2015
sales 2015.csv,15850,3,7,Germany;Frankfurt,,115,0.972,0.55,2015
sales 2015.csv,15851,5,5,Germany;Berlin,,115,0.972,0.55,2015
sales 2015.csv,15852,2,7,Germany;Frankfurt,,113,0.972,0.55,2015
sales 2015.csv,15853,10,5,Germany;Berlin,,111,0.972,0.55,2015
sales 2015.csv,15854,11,7,Germany;Frankfurt,,110,0.972,0.55,2015
sales 2015.csv,15855,3,5,Germany;Berlin,,108,0.972,0.55,2015
sales 2015.csv,15856,4,5,Germany;Berlin,,106,0.972,0.55,2015
